PlayerId,NameFirst,NameLast,CurrentHandle,CountryCode,TotalUSDPrize,Game,Genre
15114,Paul,Nemeth,Zalae,US,110141.67,Hearthstone,Collectible Card Game
1244,Cong,Shu,StrifeCro,US,106314.27,Hearthstone,Collectible Card Game
38403,Mihai,Dragalin,languagehacker,CA,102887.5,Hearthstone,Collectible Card Game
12141,Bo,Li,LiBo,CN,100759.37,Hearthstone,Collectible Card Game
30162,Julien,Perrault-Harvey,Cydonia,CA,97593.92,Hearthstone,Collectible Card Game
17271,Il Mook,Kang,handsomeguy,KR,97479,Hearthstone,Collectible Card Game
14270,Shengyuan,Luo,Roger,TW,96719.1,Hearthstone,Collectible Card Game
30561,Chris,Tsakopoulos,Fenomeno,GR,94073,Hearthstone,Collectible Card Game
32359,Edwin,Cook,HotMEOWTH,US,91550,Hearthstone,Collectible Card Game
43794,Juwei,Wu,XiaoT,CN,89346.12,Hearthstone,Collectible Card Game
37063,Tsu Lin,Tsao,SamuelTsao,TW,89250,Hearthstone,Collectible Card Game
23558,Kacper,Kwieciński,A83650,PL,87636.14,Hearthstone,Collectible Card Game
50884,Zong Chang,Wu,BloodTrail,TW,86250,Hearthstone,Collectible Card Game
45830,Wataru,Ishibashi,posesi,JP,84196,Hearthstone,Collectible Card Game
47728,Zakarya,Hail,xBlyzes,FR,83373.91,Hearthstone,Collectible Card Game
30167,Francisco,Leimontas,PNC,AR,82409.24,Hearthstone,Collectible Card Game
33663,Tsz Kin,Lo,kin0531,HK,81932,Hearthstone,Collectible Card Game
25983,George,Webb,BoarControl,GB,80924.07,Hearthstone,Collectible Card Game
14148,Keaton,Gill,Chakki,US,80338.22,Hearthstone,Collectible Card Game
15615,Ole,Batyrbekov,Naiman,KZ,79671.53,Hearthstone,Collectible Card Game
39850,Tyler,Hoang Nguyen,Tylerootd,NL,78375,Hearthstone,Collectible Card Game
25030,Jan,Janßen,SuperJJ,DE,77943.68,Hearthstone,Collectible Card Game
37062,-,-,DocPwn,CA,77433.33,Hearthstone,Collectible Card Game
50877,Yashima,Nozomi,Alutemu,JP,76675,Hearthstone,Collectible Card Game
33858,Thomas,Zimmer,Sintolol,DE,76346.78,Hearthstone,Collectible Card Game
33381,Songyang,Zhao,Hamster,CN,74382.47,Hearthstone,Collectible Card Game
36818,David,Acosta,killinallday,US,73575,Hearthstone,Collectible Card Game
7139,Jeffrey,Shih,Trump,US,72637.5,Hearthstone,Collectible Card Game
15703,Facu,Pruzzo,Nalguidan,AR,70750,Hearthstone,Collectible Card Game
29789,Edward,Goodwin,Gallon213,US,70216,Hearthstone,Collectible Card Game
17263,Chen,Yuxiang,Breath,CN,69487.73,Hearthstone,Collectible Card Game
61464,-,-,Yueying,CN,68162.5,Hearthstone,Collectible Card Game
71040,Jack,Bancroft,DeadDraw,GB,67950,Hearthstone,Collectible Card Game
15803,Stanislav,Cifka,StanCifka,CZ,67096.88,Hearthstone,Collectible Card Game
12108,Baek,Hak Jun,Kranich,KR,66835.51,Hearthstone,Collectible Card Game
12107,Hyun Soo,Cho,Flurry,KR,66730.8,Hearthstone,Collectible Card Game
49179,Martin,Prête,Zhym,FR,65702.33,Hearthstone,Collectible Card Game
21541,Louis,Bremers,Mitsuhide,NL,64140.31,Hearthstone,Collectible Card Game
46854,Michael,Luker,Luker,CA,63000,Hearthstone,Collectible Card Game
8376,Jason,Chan,Amaz,HK,62704.15,Hearthstone,Collectible Card Game
12793,Jeffrey,Liu,Tarei,US,62454.4,Hearthstone,Collectible Card Game
7398,Jan,Palys,Ek0p,DE,60165.48,Hearthstone,Collectible Card Game
12083,Xiao,Feng,Icefox,CN,59309.9,Hearthstone,Collectible Card Game
28465,Sang Hyeon,Baek,DDaHyoNi,KR,58436,Hearthstone,Collectible Card Game
22276,Dylan,Mullins,Hotform,CA,56250,Hearthstone,Collectible Card Game
32353,Chun Pong,Ng,Yulsic,HK,54812,Hearthstone,Collectible Card Game
13968,Li,Heyang,Sword,CN,54320.72,Hearthstone,Collectible Card Game
21254,Simon,Raunholst,Crane,DK,53526.12,Hearthstone,Collectible Card Game
29438,Anthony,Trevino,Ant,US,52375,Hearthstone,Collectible Card Game
38798,-,-,Trunks,CN,51231.7,Hearthstone,Collectible Card Game
8321,Petar,Stevanovic,Gaara,DE,51059.59,Hearthstone,Collectible Card Game
7400,Janne,Mikkonen,Savjz,FI,50734.44,Hearthstone,Collectible Card Game
3255,Drew,Biessener,Tidesoftime,US,50449.6,Hearthstone,Collectible Card Game
49164,Simone,Liguori,Leta,IT,49300,Hearthstone,Collectible Card Game
43043,Mike,Eichner,Ike,US,48550,Hearthstone,Collectible Card Game
1100,Jeffrey,Brusi,SjoW,SE,47973.61,Hearthstone,Collectible Card Game
